size_bytes,size_kb,size_mb,elements,cycles_per_iteration
202752,198,0.193359,50688,1.54565
203776,199,0.194336,50944,1.53535
204800,200,0.195312,51200,1.53691
205824,201,0.196289,51456,1.54264
206848,202,0.197266,51712,1.53583
207872,203,0.198242,51968,1.53489
208896,204,0.199219,52224,1.53477
209920,205,0.200195,52480,1.53712
210944,206,0.201172,52736,1.53292
211968,207,0.202148,52992,1.532
212992,208,0.203125,53248,1.53352
214016,209,0.204102,53504,1.53503
215040,210,0.205078,53760,1.53891
216064,211,0.206055,54016,1.5348
217088,212,0.207031,54272,1.53628
218112,213,0.208008,54528,1.54642
219136,214,0.208984,54784,1.53527
220160,215,0.209961,55040,1.54609
221184,216,0.210938,55296,1.54827
222208,217,0.211914,55552,1.54655
223232,218,0.212891,55808,1.54331
224256,219,0.213867,56064,1.55007
225280,220,0.214844,56320,1.59723
226304,221,0.21582,56576,1.54288
227328,222,0.216797,56832,1.54123
228352,223,0.217773,57088,1.53808
229376,224,0.21875,57344,1.53946
230400,225,0.219727,57600,1.6222
231424,226,0.220703,57856,1.54665
232448,227,0.22168,58112,1.54354
233472,228,0.222656,58368,1.54119
234496,229,0.223633,58624,1.58433
235520,230,0.224609,58880,1.58183
236544,231,0.225586,59136,1.57716
237568,232,0.226562,59392,1.57181
238592,233,0.227539,59648,1.58597
239616,234,0.228516,59904,1.55622
240640,235,0.229492,60160,1.54245
241664,236,0.230469,60416,1.53876
242688,237,0.231445,60672,1.58047
243712,238,0.232422,60928,1.54136
244736,239,0.233398,61184,1.54124
245760,240,0.234375,61440,1.54741
246784,241,0.235352,61696,1.54657
247808,242,0.236328,61952,1.54573
248832,243,0.237305,62208,1.54421
249856,244,0.238281,62464,1.5427
250880,245,0.239258,62720,1.546
251904,246,0.240234,62976,1.57795
252928,247,0.241211,63232,1.57836
253952,248,0.242188,63488,1.57742
254976,249,0.243164,63744,1.5785
256000,250,0.244141,64000,1.57084
257024,251,0.245117,64256,1.59403
258048,252,0.246094,64512,1.55904
259072,253,0.24707,64768,1.55487
260096,254,0.248047,65024,1.59438
261120,255,0.249023,65280,1.55388
262144,256,0.25,65536,1.55962
263168,257,0.250977,65792,1.59276
264192,258,0.251953,66048,1.58203
265216,259,0.25293,66304,1.58695
266240,260,0.253906,66560,1.59053
267264,261,0.254883,66816,1.58122
268288,262,0.255859,67072,1.56172
269312,263,0.256836,67328,1.55004
270336,264,0.257812,67584,1.54926
271360,265,0.258789,67840,1.55672
272384,266,0.259766,68096,1.56666
273408,267,0.260742,68352,1.56205
274432,268,0.261719,68608,1.56938
275456,269,0.262695,68864,1.61725
276480,270,0.263672,69120,1.58886
277504,271,0.264648,69376,1.58238
278528,272,0.265625,69632,1.58953
279552,273,0.266602,69888,1.5917
280576,274,0.267578,70144,1.58406
281600,275,0.268555,70400,1.55447
282624,276,0.269531,70656,1.55554
283648,277,0.270508,70912,1.67241
284672,278,0.271484,71168,1.54918
285696,279,0.272461,71424,1.58878
286720,280,0.273438,71680,1.5891
287744,281,0.274414,71936,1.58823
288768,282,0.275391,72192,1.59272
289792,283,0.276367,72448,1.596
290816,284,0.277344,72704,1.90325
291840,285,0.27832,72960,1.6013
292864,286,0.279297,73216,1.59688
293888,287,0.280273,73472,1.58546
294912,288,0.28125,73728,1.56829
295936,289,0.282227,73984,1.58321
296960,290,0.283203,74240,1.554
297984,291,0.28418,74496,1.55328
299008,292,0.285156,74752,1.57672
300032,293,0.286133,75008,1.58051
301056,294,0.287109,75264,1.5877
302080,295,0.288086,75520,1.55613
303104,296,0.289062,75776,1.55314
304128,297,0.290039,76032,1.5892
305152,298,0.291016,76288,1.5461
306176,299,0.291992,76544,1.54542
307200,300,0.292969,76800,1.54699
308224,301,0.293945,77056,1.54967
309248,302,0.294922,77312,1.54731
310272,303,0.295898,77568,1.54664
311296,304,0.296875,77824,1.5841
312320,305,0.297852,78080,1.67583
313344,306,0.298828,78336,1.56112
314368,307,0.299805,78592,1.54674
315392,308,0.300781,78848,1.5788
316416,309,0.301758,79104,1.57749
317440,310,0.302734,79360,1.58324
318464,311,0.303711,79616,1.58031
319488,312,0.304688,79872,1.55048
320512,313,0.305664,80128,1.56109
321536,314,0.306641,80384,1.55184
322560,315,0.307617,80640,1.55011
323584,316,0.308594,80896,1.5468
324608,317,0.30957,81152,1.54828
325632,318,0.310547,81408,1.58039
326656,319,0.311523,81664,1.54647
327680,320,0.3125,81920,1.55266
328704,321,0.313477,82176,1.55881
329728,322,0.314453,82432,1.59257
330752,323,0.31543,82688,1.57412
331776,324,0.316406,82944,1.55734
332800,325,0.317383,83200,1.57064
333824,326,0.318359,83456,3.1507
334848,327,0.319336,83712,1.57695
335872,328,0.320312,83968,1.57676
336896,329,0.321289,84224,1.57911
337920,330,0.322266,84480,1.58298
338944,331,0.323242,84736,1.5787
339968,332,0.324219,84992,1.58811
340992,333,0.325195,85248,1.58082
342016,334,0.326172,85504,1.58162
343040,335,0.327148,85760,1.5779
344064,336,0.328125,86016,1.55521
345088,337,0.329102,86272,1.58897
346112,338,0.330078,86528,1.58427
347136,339,0.331055,86784,1.58307
348160,340,0.332031,87040,1.56656
349184,341,0.333008,87296,1.56738
350208,342,0.333984,87552,1.54757
351232,343,0.334961,87808,1.58077
352256,344,0.335938,88064,1.5791
353280,345,0.336914,88320,1.55554
