size_bytes,size_kb,size_mb,elements,cycles_per_iteration
784384,766,0.748047,196096,1.51194
785408,767,0.749023,196352,1.51281
786432,768,0.75,196608,2.27961
787456,769,0.750977,196864,1.51128
788480,770,0.751953,197120,1.51434
789504,771,0.75293,197376,1.53699
790528,772,0.753906,197632,2.0537
791552,773,0.754883,197888,1.52432
792576,774,0.755859,198144,1.50911
793600,775,0.756836,198400,2.13743
794624,776,0.757812,198656,2.17255
795648,777,0.758789,198912,1.50912
796672,778,0.759766,199168,2.13415
797696,779,0.760742,199424,1.51819
798720,780,0.761719,199680,1.50612
799744,781,0.762695,199936,1.5057
800768,782,0.763672,200192,1.51408
801792,783,0.764648,200448,1.50786
802816,784,0.765625,200704,1.50958
803840,785,0.766602,200960,2.12454
804864,786,0.767578,201216,2.17355
805888,787,0.768555,201472,2.16054
806912,788,0.769531,201728,1.53687
807936,789,0.770508,201984,1.53152
808960,790,0.771484,202240,1.51406
809984,791,0.772461,202496,1.50832
811008,792,0.773438,202752,1.50684
812032,793,0.774414,203008,1.51384
813056,794,0.775391,203264,1.50897
814080,795,0.776367,203520,1.51235
815104,796,0.777344,203776,1.51404
816128,797,0.77832,204032,1.51678
817152,798,0.779297,204288,1.50961
818176,799,0.780273,204544,1.50962
819200,800,0.78125,204800,1.51382
820224,801,0.782227,205056,1.50836
821248,802,0.783203,205312,1.50879
822272,803,0.78418,205568,1.50984
823296,804,0.785156,205824,1.52258
824320,805,0.786133,206080,1.50963
825344,806,0.787109,206336,1.51339
826368,807,0.788086,206592,2.14883
827392,808,0.789062,206848,1.51151
828416,809,0.790039,207104,1.5084
829440,810,0.791016,207360,1.50799
830464,811,0.791992,207616,1.50965
831488,812,0.792969,207872,1.51937
832512,813,0.793945,208128,1.50614
833536,814,0.794922,208384,1.50553
834560,815,0.795898,208640,2.12032
835584,816,0.796875,208896,2.1344
836608,817,0.797852,209152,2.14083
837632,818,0.798828,209408,2.6335
838656,819,0.799805,209664,1.50885
839680,820,0.800781,209920,2.13996
840704,821,0.801758,210176,2.13286
841728,822,0.802734,210432,1.52623
842752,823,0.803711,210688,1.50968
843776,824,0.804688,210944,1.5109
844800,825,0.805664,211200,1.71532
845824,826,0.806641,211456,1.53104
846848,827,0.807617,211712,1.52431
847872,828,0.808594,211968,1.52146
848896,829,0.80957,212224,1.52367
849920,830,0.810547,212480,1.54673
850944,831,0.811523,212736,1.52284
851968,832,0.8125,212992,2.21307
852992,833,0.813477,213248,1.54539
854016,834,0.814453,213504,1.53508
855040,835,0.81543,213760,1.51453
856064,836,0.816406,214016,1.51895
857088,837,0.817383,214272,2.38548
858112,838,0.818359,214528,1.54158
859136,839,0.819336,214784,1.51632
860160,840,0.820312,215040,1.51612
861184,841,0.821289,215296,2.1075
862208,842,0.822266,215552,1.5193
863232,843,0.823242,215808,1.53882
864256,844,0.824219,216064,1.5153
865280,845,0.825195,216320,1.51291
866304,846,0.826172,216576,1.53316
867328,847,0.827148,216832,1.51549
868352,848,0.828125,217088,2.09961
869376,849,0.829102,217344,1.5135
870400,850,0.830078,217600,1.51686
871424,851,0.831055,217856,1.51172
872448,852,0.832031,218112,1.5133
873472,853,0.833008,218368,1.51448
874496,854,0.833984,218624,1.5127
875520,855,0.834961,218880,1.5351
876544,856,0.835938,219136,1.51172
877568,857,0.836914,219392,1.50701
878592,858,0.837891,219648,1.50937
879616,859,0.838867,219904,1.52619
880640,860,0.839844,220160,1.51895
881664,861,0.84082,220416,1.50743
882688,862,0.841797,220672,1.51971
883712,863,0.842773,220928,2.10885
884736,864,0.84375,221184,1.54127
885760,865,0.844727,221440,1.54182
886784,866,0.845703,221696,1.5092
887808,867,0.84668,221952,1.50668
888832,868,0.847656,222208,1.5303
889856,869,0.848633,222464,1.51307
890880,870,0.849609,222720,1.55361
891904,871,0.850586,222976,1.50979
892928,872,0.851562,223232,1.52828
893952,873,0.852539,223488,1.51153
894976,874,0.853516,223744,1.51133
896000,875,0.854492,224000,2.10316
897024,876,0.855469,224256,1.52917
898048,877,0.856445,224512,1.51076
899072,878,0.857422,224768,2.07742
900096,879,0.858398,225024,2.11289
901120,880,0.859375,225280,1.51611
902144,881,0.860352,225536,1.50695
903168,882,0.861328,225792,1.51096
904192,883,0.862305,226048,1.50696
905216,884,0.863281,226304,2.09334
906240,885,0.864258,226560,1.51381
907264,886,0.865234,226816,2.08994
908288,887,0.866211,227072,2.08455
909312,888,0.867188,227328,1.52231
910336,889,0.868164,227584,1.50945
911360,890,0.869141,227840,2.83433
912384,891,0.870117,228096,1.50795
913408,892,0.871094,228352,1.51191
914432,893,0.87207,228608,1.62213
915456,894,0.873047,228864,1.51698
916480,895,0.874023,229120,1.52167
917504,896,0.875,229376,1.53309
918528,897,0.875977,229632,1.53531
919552,898,0.876953,229888,2.07286
920576,899,0.87793,230144,1.52517
921600,900,0.878906,230400,1.52852
922624,901,0.879883,230656,1.51452
923648,902,0.880859,230912,1.52624
924672,903,0.881836,231168,1.53088
925696,904,0.882812,231424,1.52287
926720,905,0.883789,231680,2.07595
927744,906,0.884766,231936,1.51487
928768,907,0.885742,232192,1.51635
929792,908,0.886719,232448,1.51412
930816,909,0.887695,232704,1.5326
931840,910,0.888672,232960,1.5108
932864,911,0.889648,233216,1.51135
933888,912,0.890625,233472,1.5143
934912,913,0.891602,233728,1.51282
935936,914,0.892578,233984,1.53892
936960,915,0.893555,234240,1.51319
937984,916,0.894531,234496,2.04368
939008,917,0.895508,234752,1.53333
940032,918,0.896484,235008,1.52014
941056,919,0.897461,235264,1.96006
942080,920,0.898438,235520,1.52194
943104,921,0.899414,235776,1.52394
944128,922,0.900391,236032,1.53704
945152,923,0.901367,236288,1.53556
946176,924,0.902344,236544,1.54044
947200,925,0.90332,236800,2.12312
948224,926,0.904297,237056,2.08056
949248,927,0.905273,237312,1.51244
950272,928,0.90625,237568,1.51516
951296,929,0.907227,237824,1.51118
952320,930,0.908203,238080,1.53466
953344,931,0.90918,238336,1.51479
954368,932,0.910156,238592,2.07978
955392,933,0.911133,238848,1.51046
956416,934,0.912109,239104,1.5137
957440,935,0.913086,239360,1.511
958464,936,0.914062,239616,1.5241
959488,937,0.915039,239872,1.54004
960512,938,0.916016,240128,1.51154
961536,939,0.916992,240384,1.53229
962560,940,0.917969,240640,1.51762
963584,941,0.918945,240896,2.03829
964608,942,0.919922,241152,2.06448
965632,943,0.920898,241408,2.64422
966656,944,0.921875,241664,1.53716
967680,945,0.922852,241920,1.50799
968704,946,0.923828,242176,2.03675
969728,947,0.924805,242432,1.5197
970752,948,0.925781,242688,1.51473
971776,949,0.926758,242944,1.51243
972800,950,0.927734,243200,1.51614
973824,951,0.928711,243456,1.53415
974848,952,0.929688,243712,8.75943
975872,953,0.930664,243968,1.52177
976896,954,0.931641,244224,1.55081
977920,955,0.932617,244480,1.51682
978944,956,0.933594,244736,1.5372
979968,957,0.93457,244992,1.51225
980992,958,0.935547,245248,1.52838
982016,959,0.936523,245504,1.51067
983040,960,0.9375,245760,1.51189
984064,961,0.938477,246016,1.53724
985088,962,0.939453,246272,1.51539
986112,963,0.94043,246528,1.51085
987136,964,0.941406,246784,1.51102
988160,965,0.942383,247040,1.51398
989184,966,0.943359,247296,1.52354
990208,967,0.944336,247552,1.51537
991232,968,0.945312,247808,1.51155
992256,969,0.946289,248064,1.51345
993280,970,0.947266,248320,1.52661
994304,971,0.948242,248576,1.50809
995328,972,0.949219,248832,1.50999
996352,973,0.950195,249088,2.01545
997376,974,0.951172,249344,1.52948
998400,975,0.952148,249600,1.50948
999424,976,0.953125,249856,1.50948
1000448,977,0.954102,250112,1.52685
1001472,978,0.955078,250368,1.51069
1002496,979,0.956055,250624,1.50829
1003520,980,0.957031,250880,1.51463
1004544,981,0.958008,251136,1.51275
1005568,982,0.958984,251392,2.02743
1006592,983,0.959961,251648,2.0457
1007616,984,0.960938,251904,2.0641
1008640,985,0.961914,252160,1.51138
1009664,986,0.962891,252416,2.00506
1010688,987,0.963867,252672,1.5107
1011712,988,0.964844,252928,1.51342
1012736,989,0.96582,253184,1.50985
1013760,990,0.966797,253440,2.5365
1014784,991,0.967773,253696,1.50952
1015808,992,0.96875,253952,1.53136
1016832,993,0.969727,254208,1.50783
1017856,994,0.970703,254464,1.53014
1018880,995,0.97168,254720,1.50851
1019904,996,0.972656,254976,1.50835
1020928,997,0.973633,255232,2.50252
1021952,998,0.974609,255488,1.89377
1022976,999,0.975586,255744,2.02067
1024000,1000,0.976562,256000,1.53473
1025024,1001,0.977539,256256,1.50853
1026048,1002,0.978516,256512,1.5092
1027072,1003,0.979492,256768,2.03706
1028096,1004,0.980469,257024,1.50754
1029120,1005,0.981445,257280,1.5067
1030144,1006,0.982422,257536,1.53242
1031168,1007,0.983398,257792,1.50822
1032192,1008,0.984375,258048,3.02427
1033216,1009,0.985352,258304,1.50906
1034240,1010,0.986328,258560,5.2235
1035264,1011,0.987305,258816,1.51022
1036288,1012,0.988281,259072,1.50923
1037312,1013,0.989258,259328,1.51089
1038336,1014,0.990234,259584,2.02159
1039360,1015,0.991211,259840,2.00785
1040384,1016,0.992188,260096,1.50874
1041408,1017,0.993164,260352,1.51932
1042432,1018,0.994141,260608,1.53531
1043456,1019,0.995117,260864,1.50727
1044480,1020,0.996094,261120,1.51518
1045504,1021,0.99707,261376,1.99736
1046528,1022,0.998047,261632,1.50843
1047552,1023,0.999023,261888,2.01809
1048576,1024,1,262144,1.52845
1049600,1025,1.00098,262400,1.51254
1050624,1026,1.00195,262656,1.50632
1051648,1027,1.00293,262912,1.99142
1052672,1028,1.00391,263168,2.49796
1053696,1029,1.00488,263424,1.50747
1054720,1030,1.00586,263680,1.50895
1055744,1031,1.00684,263936,2.49477
1056768,1032,1.00781,264192,1.50911
1057792,1033,1.00879,264448,1.50619
1058816,1034,1.00977,264704,1.99191
1059840,1035,1.01074,264960,1.50993
1060864,1036,1.01172,265216,1.50653
1061888,1037,1.0127,265472,2.4873
1062912,1038,1.01367,265728,2.48587
1063936,1039,1.01465,265984,1.51996
1064960,1040,1.01562,266240,2.03646
1065984,1041,1.0166,266496,1.70081
1067008,1042,1.01758,266752,1.52993
1068032,1043,1.01855,267008,1.50801
1069056,1044,1.01953,267264,1.98522
1070080,1045,1.02051,267520,1.53631
1071104,1046,1.02148,267776,1.51846
1072128,1047,1.02246,268032,2.44044
1073152,1048,1.02344,268288,1.50707
1074176,1049,1.02441,268544,1.50724
1075200,1050,1.02539,268800,1.51044
1076224,1051,1.02637,269056,1.50676
1077248,1052,1.02734,269312,1.5288
1078272,1053,1.02832,269568,1.50709
1079296,1054,1.0293,269824,1.54582
1080320,1055,1.03027,270080,1.50694
1081344,1056,1.03125,270336,2.43412
1082368,1057,1.03223,270592,1.51156
1083392,1058,1.0332,270848,1.50711
1084416,1059,1.03418,271104,1.50696
1085440,1060,1.03516,271360,1.51552
1086464,1061,1.03613,271616,1.50681
1087488,1062,1.03711,271872,1.51124
1088512,1063,1.03809,272128,1.51061
1089536,1064,1.03906,272384,1.51772
1090560,1065,1.04004,272640,1.54232
1091584,1066,1.04102,272896,1.50683
1092608,1067,1.04199,273152,1.50542
1093632,1068,1.04297,273408,1.5276
1094656,1069,1.04395,273664,1.51926
1095680,1070,1.04492,273920,1.91783
1096704,1071,1.0459,274176,1.52238
1097728,1072,1.04688,274432,1.51015
1098752,1073,1.04785,274688,1.51281
1099776,1074,1.04883,274944,1.51422
1100800,1075,1.0498,275200,1.55875
1101824,1076,1.05078,275456,1.51547
1102848,1077,1.05176,275712,1.51702
1103872,1078,1.05273,275968,1.51702
1104896,1079,1.05371,276224,1.92051
1105920,1080,1.05469,276480,1.98156
1106944,1081,1.05566,276736,1.52477
1107968,1082,1.05664,276992,1.52911
1108992,1083,1.05762,277248,1.52614
1110016,1084,1.05859,277504,1.52969
1111040,1085,1.05957,277760,1.51946
1112064,1086,1.06055,278016,1.51419
1113088,1087,1.06152,278272,2.44505
1114112,1088,1.0625,278528,1.969
1115136,1089,1.06348,278784,1.51187
1116160,1090,1.06445,279040,1.51757
1117184,1091,1.06543,279296,1.5188
1118208,1092,1.06641,279552,2.42493
1119232,1093,1.06738,279808,1.51587
1120256,1094,1.06836,280064,1.51295
1121280,1095,1.06934,280320,1.53381
1122304,1096,1.07031,280576,2.58804
1123328,1097,1.07129,280832,1.51478
1124352,1098,1.07227,281088,3.39624
1125376,1099,1.07324,281344,1.51355
1126400,1100,1.07422,281600,1.51172
1127424,1101,1.0752,281856,2.35324
1128448,1102,1.07617,282112,1.53321
1129472,1103,1.07715,282368,1.50974
1130496,1104,1.07812,282624,1.51872
1131520,1105,1.0791,282880,1.51263
1132544,1106,1.08008,283136,1.50853
1133568,1107,1.08105,283392,1.50959
1134592,1108,1.08203,283648,1.52567
1135616,1109,1.08301,283904,1.97882
1136640,1110,1.08398,284160,1.50778
1137664,1111,1.08496,284416,1.51021
1138688,1112,1.08594,284672,1.51051
1139712,1113,1.08691,284928,1.52213
1140736,1114,1.08789,285184,1.51021
1141760,1115,1.08887,285440,1.51006
1142784,1116,1.08984,285696,1.50991
1143808,1117,1.09082,285952,1.5051
1144832,1118,1.0918,286208,1.96139
1145856,1119,1.09277,286464,1.50917
1146880,1120,1.09375,286720,1.50857
1147904,1121,1.09473,286976,1.51382
1148928,1122,1.0957,287232,1.50648
1149952,1123,1.09668,287488,1.94727
1150976,1124,1.09766,287744,1.53115
1152000,1125,1.09863,288000,1.53606
1153024,1126,1.09961,288256,1.51082
1154048,1127,1.10059,288512,1.51902
1155072,1128,1.10156,288768,1.52304
1156096,1129,1.10254,289024,1.52377
1157120,1130,1.10352,289280,1.51573
1158144,1131,1.10449,289536,1.5288
1159168,1132,1.10547,289792,1.5503
1160192,1133,1.10645,290048,1.52402
1161216,1134,1.10742,290304,1.52683
1162240,1135,1.1084,290560,1.53629
1163264,1136,1.10938,290816,1.51808
1164288,1137,1.11035,291072,1.53255
1165312,1138,1.11133,291328,1.51851
1166336,1139,1.1123,291584,1.51732
1167360,1140,1.11328,291840,1.5126
1168384,1141,1.11426,292096,1.51584
1169408,1142,1.11523,292352,1.51643
1170432,1143,1.11621,292608,1.5148
1171456,1144,1.11719,292864,1.85324
1172480,1145,1.11816,293120,1.5192
1173504,1146,1.11914,293376,2.40037
1174528,1147,1.12012,293632,1.51421
1175552,1148,1.12109,293888,1.50909
1176576,1149,1.12207,294144,1.51216
1177600,1150,1.12305,294400,1.51508
1178624,1151,1.12402,294656,1.53098
1179648,1152,1.125,294912,1.56713
1180672,1153,1.12598,295168,1.51303
1181696,1154,1.12695,295424,1.51856
1182720,1155,1.12793,295680,1.52423
1183744,1156,1.12891,295936,3.93666
1184768,1157,1.12988,296192,1.52028
1185792,1158,1.13086,296448,1.52028
1186816,1159,1.13184,296704,1.89244
1187840,1160,1.13281,296960,1.51259
1188864,1161,1.13379,297216,1.52821
1189888,1162,1.13477,297472,1.50868
1190912,1163,1.13574,297728,1.85618
1191936,1164,1.13672,297984,1.51331
1192960,1165,1.1377,298240,1.51186
1193984,1166,1.13867,298496,1.97054
1195008,1167,1.13965,298752,1.53633
1196032,1168,1.14062,299008,1.51503
1197056,1169,1.1416,299264,1.51589
1198080,1170,1.14258,299520,2.37224
1199104,1171,1.14355,299776,1.85813
1200128,1172,1.14453,300032,1.5229
1201152,1173,1.14551,300288,1.54895
1202176,1174,1.14648,300544,3.02988
1203200,1175,1.14746,300800,1.51544
1204224,1176,1.14844,301056,1.514
1205248,1177,1.14941,301312,1.51315
1206272,1178,1.15039,301568,1.51086
1207296,1179,1.15137,301824,1.94354
1208320,1180,1.15234,302080,1.53165
1209344,1181,1.15332,302336,1.51513
1210368,1182,1.1543,302592,1.53815
1211392,1183,1.15527,302848,1.51797
1212416,1184,1.15625,303104,1.51796
1213440,1185,1.15723,303360,2.8403
1214464,1186,1.1582,303616,1.52291
1215488,1187,1.15918,303872,1.52162
1216512,1188,1.16016,304128,1.5301
1217536,1189,1.16113,304384,1.52952
1218560,1190,1.16211,304640,1.51835
1219584,1191,1.16309,304896,1.53033
1220608,1192,1.16406,305152,1.52595
1221632,1193,1.16504,305408,1.52087
1222656,1194,1.16602,305664,1.53859
1223680,1195,1.16699,305920,1.52043
1224704,1196,1.16797,306176,1.54571
1225728,1197,1.16895,306432,1.51845
1226752,1198,1.16992,306688,1.95071
1227776,1199,1.1709,306944,1.53595
1228800,1200,1.17188,307200,1.52852
1229824,1201,1.17285,307456,1.5285
1230848,1202,1.17383,307712,1.53478
1231872,1203,1.1748,307968,1.53155
1232896,1204,1.17578,308224,1.54088
1233920,1205,1.17676,308480,1.53096
1234944,1206,1.17773,308736,1.51729
1235968,1207,1.17871,308992,3.06602
1236992,1208,1.17969,309248,1.96571
1238016,1209,1.18066,309504,1.53562
1239040,1210,1.18164,309760,1.52949
1240064,1211,1.18262,310016,1.5267
1241088,1212,1.18359,310272,1.52682
1242112,1213,1.18457,310528,1.52875
1243136,1214,1.18555,310784,1.52971
1244160,1215,1.18652,311040,1.53052
1245184,1216,1.1875,311296,1.53672
1246208,1217,1.18848,311552,1.5298
1247232,1218,1.18945,311808,1.53585
1248256,1219,1.19043,312064,1.52867
1249280,1220,1.19141,312320,1.5292
1250304,1221,1.19238,312576,1.52121
1251328,1222,1.19336,312832,1.52835
1252352,1223,1.19434,313088,1.86098
1253376,1224,1.19531,313344,1.95319
1254400,1225,1.19629,313600,1.53969
1255424,1226,1.19727,313856,1.5346
1256448,1227,1.19824,314112,1.52979
1257472,1228,1.19922,314368,1.52964
1258496,1229,1.2002,314624,1.53181
1259520,1230,1.20117,314880,1.53493
1260544,1231,1.20215,315136,1.54897
1261568,1232,1.20312,315392,1.54321
1262592,1233,1.2041,315648,1.53174
1263616,1234,1.20508,315904,1.52955
1264640,1235,1.20605,316160,1.54545
1265664,1236,1.20703,316416,1.54162
1266688,1237,1.20801,316672,1.54309
1267712,1238,1.20898,316928,1.53804
1268736,1239,1.20996,317184,1.52704
1269760,1240,1.21094,317440,1.52933
1270784,1241,1.21191,317696,1.53635
1271808,1242,1.21289,317952,1.56554
1272832,1243,1.21387,318208,1.53023
1273856,1244,1.21484,318464,1.54777
1274880,1245,1.21582,318720,1.62316
1275904,1246,1.2168,318976,1.53989
1276928,1247,1.21777,319232,1.95582
1277952,1248,1.21875,319488,1.53958
1278976,1249,1.21973,319744,1.52476
1280000,1250,1.2207,320000,1.5183
1281024,1251,1.22168,320256,1.53065
1282048,1252,1.22266,320512,1.51896
1283072,1253,1.22363,320768,2.28708
1284096,1254,1.22461,321024,1.51708
1285120,1255,1.22559,321280,1.93773
1286144,1256,1.22656,321536,2.32843
1287168,1257,1.22754,321792,1.51493
1288192,1258,1.22852,322048,1.52934
1289216,1259,1.22949,322304,1.51092
1290240,1260,1.23047,322560,2.28651
1291264,1261,1.23145,322816,1.51345
1292288,1262,1.23242,323072,2.31829
1293312,1263,1.2334,323328,1.53074
1294336,1264,1.23438,323584,1.9149
1295360,1265,1.23535,323840,1.51743
1296384,1266,1.23633,324096,1.92766
1297408,1267,1.2373,324352,3.45058
1298432,1268,1.23828,324608,1.51927
1299456,1269,1.23926,324864,1.54415
1300480,1270,1.24023,325120,1.51383
1301504,1271,1.24121,325376,1.51198
1302528,1272,1.24219,325632,1.5133
1303552,1273,1.24316,325888,1.51211
1304576,1274,1.24414,326144,1.50763
1305600,1275,1.24512,326400,1.50935
1306624,1276,1.24609,326656,1.50501
1307648,1277,1.24707,326912,1.50435
1308672,1278,1.24805,327168,1.50357
1309696,1279,1.24902,327424,1.50423
1310720,1280,1.25,327680,1.52615
1311744,1281,1.25098,327936,1.51644
1312768,1282,1.25195,328192,1.51159
1313792,1283,1.25293,328448,1.51106
1314816,1284,1.25391,328704,1.54311
1315840,1285,1.25488,328960,1.51093
1316864,1286,1.25586,329216,1.91401
1317888,1287,1.25684,329472,2.27587
1318912,1288,1.25781,329728,1.51107
1319936,1289,1.25879,329984,1.54273
1320960,1290,1.25977,330240,1.50977
1321984,1291,1.26074,330496,1.52369
1323008,1292,1.26172,330752,1.50717
1324032,1293,1.2627,331008,1.52471
1325056,1294,1.26367,331264,1.52366
1326080,1295,1.26465,331520,1.51665
1327104,1296,1.26562,331776,1.51392
1328128,1297,1.2666,332032,1.52117
1329152,1298,1.26758,332288,1.52971
1330176,1299,1.26855,332544,1.52336
1331200,1300,1.26953,332800,1.51327
1332224,1301,1.27051,333056,1.91492
1333248,1302,1.27148,333312,1.91564
1334272,1303,1.27246,333568,1.54343
1335296,1304,1.27344,333824,1.51571
1336320,1305,1.27441,334080,1.51069
1337344,1306,1.27539,334336,1.54117
1338368,1307,1.27637,334592,1.50812
1339392,1308,1.27734,334848,1.51429
1340416,1309,1.27832,335104,1.52288
1341440,1310,1.2793,335360,1.5071
1342464,1311,1.28027,335616,1.53927
1343488,1312,1.28125,335872,1.5098
1344512,1313,1.28223,336128,1.54012
1345536,1314,1.2832,336384,1.51172
1346560,1315,1.28418,336640,1.52692
1347584,1316,1.28516,336896,1.50751
1348608,1317,1.28613,337152,1.54386
1349632,1318,1.28711,337408,2.16817
1350656,1319,1.28809,337664,2.25414
1351680,1320,1.28906,337920,1.50739
1352704,1321,1.29004,338176,1.52304
1353728,1322,1.29102,338432,1.52392
1354752,1323,1.29199,338688,1.5347
1355776,1324,1.29297,338944,1.52402
1356800,1325,1.29395,339200,1.5192
1357824,1326,1.29492,339456,1.53123
1358848,1327,1.2959,339712,1.51741
1359872,1328,1.29688,339968,1.83513
1360896,1329,1.29785,340224,1.53232
1361920,1330,1.29883,340480,1.52927
1362944,1331,1.2998,340736,1.91833
1363968,1332,1.30078,340992,1.53177
1364992,1333,1.30176,341248,1.54234
1366016,1334,1.30273,341504,1.51638
1367040,1335,1.30371,341760,1.51675
1368064,1336,1.30469,342016,1.54353
1369088,1337,1.30566,342272,1.51285
1370112,1338,1.30664,342528,1.52729
1371136,1339,1.30762,342784,1.87814
1372160,1340,1.30859,343040,1.52651
1373184,1341,1.30957,343296,1.51072
1374208,1342,1.31055,343552,1.51147
1375232,1343,1.31152,343808,1.54249
1376256,1344,1.3125,344064,1.51034
1377280,1345,1.31348,344320,1.51459
1378304,1346,1.31445,344576,1.52757
1379328,1347,1.31543,344832,1.88157
1380352,1348,1.31641,345088,1.51184
1381376,1349,1.31738,345344,1.50935
1382400,1350,1.31836,345600,1.51981
1383424,1351,1.31934,345856,1.50873
1384448,1352,1.32031,346112,1.5111
1385472,1353,1.32129,346368,1.51507
1386496,1354,1.32227,346624,1.89604
1387520,1355,1.32324,346880,1.51866
1388544,1356,1.32422,347136,1.53352
1389568,1357,1.3252,347392,1.51283
1390592,1358,1.32617,347648,1.51296
1391616,1359,1.32715,347904,1.91366
1392640,1360,1.32812,348160,2.25263
1393664,1361,1.3291,348416,1.51258
1394688,1362,1.33008,348672,1.52615
1395712,1363,1.33105,348928,1.54512
1396736,1364,1.33203,349184,1.50999
1397760,1365,1.33301,349440,2.51695
1398784,1366,1.33398,349696,1.51332
1399808,1367,1.33496,349952,1.50865
1400832,1368,1.33594,350208,1.53873
1401856,1369,1.33691,350464,1.51
1402880,1370,1.33789,350720,1.54531
1403904,1371,1.33887,350976,1.51319
1404928,1372,1.33984,351232,1.52225
1405952,1373,1.34082,351488,1.53973
1406976,1374,1.3418,351744,1.50976
1408000,1375,1.34277,352000,1.50842
1409024,1376,1.34375,352256,1.89014
1410048,1377,1.34473,352512,1.89181
1411072,1378,1.3457,352768,1.54049
1412096,1379,1.34668,353024,1.50831
1413120,1380,1.34766,353280,1.52718
1414144,1381,1.34863,353536,1.51257
1415168,1382,1.34961,353792,3.68608
1416192,1383,1.35059,354048,1.51585
1417216,1384,1.35156,354304,1.51997
1418240,1385,1.35254,354560,1.90065
1419264,1386,1.35352,354816,1.51172
1420288,1387,1.35449,355072,1.52334
1421312,1388,1.35547,355328,1.50845
1422336,1389,1.35645,355584,1.51813
1423360,1390,1.35742,355840,1.50809
1424384,1391,1.3584,356096,1.50713
1425408,1392,1.35938,356352,1.53995
1426432,1393,1.36035,356608,1.51678
1427456,1394,1.36133,356864,1.51365
1428480,1395,1.3623,357120,1.50594
1429504,1396,1.36328,357376,1.543
1430528,1397,1.36426,357632,2.13117
1431552,1398,1.36523,357888,1.52289
1432576,1399,1.36621,358144,1.5092
1433600,1400,1.36719,358400,1.5074
1434624,1401,1.36816,358656,1.54109
1435648,1402,1.36914,358912,2.41889
1436672,1403,1.37012,359168,1.54057
1437696,1404,1.37109,359424,1.51268
1438720,1405,1.37207,359680,1.53587
1439744,1406,1.37305,359936,1.51769
1440768,1407,1.37402,360192,1.8935
1441792,1408,1.375,360448,1.53999
1442816,1409,1.37598,360704,1.55869
1443840,1410,1.37695,360960,1.55175
1444864,1411,1.37793,361216,1.51374
1445888,1412,1.37891,361472,1.52564
1446912,1413,1.37988,361728,2.22044
1447936,1414,1.38086,361984,1.5179
1448960,1415,1.38184,362240,1.88172
1449984,1416,1.38281,362496,1.51397
1451008,1417,1.38379,362752,1.52452
1452032,1418,1.38477,363008,1.5334
1453056,1419,1.38574,363264,1.51338
1454080,1420,1.38672,363520,1.54094
1455104,1421,1.3877,363776,1.50805
1456128,1422,1.38867,364032,1.53723
1457152,1423,1.38965,364288,1.50948
1458176,1424,1.39062,364544,3.03252
1459200,1425,1.3916,364800,1.51148
1460224,1426,1.39258,365056,1.51631
1461248,1427,1.39355,365312,1.53043
1462272,1428,1.39453,365568,1.51348
1463296,1429,1.39551,365824,1.51078
1464320,1430,1.39648,366080,1.52429
1465344,1431,1.39746,366336,1.50949
1466368,1432,1.39844,366592,3.02672
1467392,1433,1.39941,366848,1.53891
1468416,1434,1.40039,367104,1.51371
1469440,1435,1.40137,367360,1.50868
1470464,1436,1.40234,367616,1.53827
1471488,1437,1.40332,367872,1.50891
1472512,1438,1.4043,368128,1.53707
1473536,1439,1.40527,368384,1.51102
1474560,1440,1.40625,368640,1.51942
1475584,1441,1.40723,368896,1.52291
1476608,1442,1.4082,369152,1.52337
1477632,1443,1.40918,369408,1.51591
1478656,1444,1.41016,369664,1.5394
1479680,1445,1.41113,369920,1.51079
1480704,1446,1.41211,370176,1.50986
1481728,1447,1.41309,370432,1.52669
1482752,1448,1.41406,370688,1.5094
1483776,1449,1.41504,370944,1.53931
1484800,1450,1.41602,371200,1.5057
1485824,1451,1.41699,371456,1.52758
1486848,1452,1.41797,371712,1.50755
1487872,1453,1.41895,371968,1.52339
1488896,1454,1.41992,372224,1.5064
1489920,1455,1.4209,372480,1.54104
1490944,1456,1.42188,372736,1.50676
1491968,1457,1.42285,372992,2.18936
1492992,1458,1.42383,373248,1.5169
1494016,1459,1.4248,373504,1.51252
1495040,1460,1.42578,373760,1.53611
1496064,1461,1.42676,374016,1.5062
1497088,1462,1.42773,374272,1.52057
1498112,1463,1.42871,374528,1.50839
1499136,1464,1.42969,374784,1.54201
1500160,1465,1.43066,375040,1.51481
1501184,1466,1.43164,375296,1.52054
1502208,1467,1.43262,375552,1.525
1503232,1468,1.43359,375808,1.53186
1504256,1469,1.43457,376064,1.53139
1505280,1470,1.43555,376320,2.18645
1506304,1471,1.43652,376576,1.55134
1507328,1472,1.4375,376832,1.5302
1508352,1473,1.43848,377088,1.5343
1509376,1474,1.43945,377344,1.52585
1510400,1475,1.44043,377600,1.54907
1511424,1476,1.44141,377856,1.52185
1512448,1477,1.44238,378112,1.51445
1513472,1478,1.44336,378368,1.51536
1514496,1479,1.44434,378624,1.5141
1515520,1480,1.44531,378880,1.52965
1516544,1481,1.44629,379136,1.51308
1517568,1482,1.44727,379392,1.51172
1518592,1483,1.44824,379648,1.52101
1519616,1484,1.44922,379904,2.21065
1520640,1485,1.4502,380160,1.52665
1521664,1486,1.45117,380416,1.51421
